loan_status,loan_amnt,int_rate,installment,fico_range_low,total_pymnt,total_rec_prncp,last_pymnt_amnt,last_fico_range_high,last_fico_range_low
0,20000,0.09,632.19,725,22094.94919,20000,9026.07,804,800
1,25000,0.14,860.41,715,3131.45,558.53,860.41,724,720
0,6400,0.14,220.27,680,7165.625307,6400,4738.3,544,540
0,15000,0.1,487.47,675,17531.26851,15000,487.3,714,710
0,6000,0.13,201.56,730,7245.673355,6000,401.16,729,725
1,1000,0.14,34.42,710,505.18,282.68,30.42,499,0
0,5500,0.13,186.62,705,6224.312692,5500,3909.18,759,755
0,3000,0.08,93.45,685,3370.232429,3000,93.16,719,715
1,21625,0.16,755.91,670,19492.98,10768.37,315.16,564,560
0,12000,0.1,389.98,740,13032.48342,12000,6709.71,669,665
1,6000,0.09,189.66,695,5672.16,4709.76,189.66,539,535
0,10000,0.1,324.98,665,10665.9837,10000,8402.78,594,590
0,9600,0.17,342.22,710,10696.46028,9600,8319.04,569,565
0,1000,0.13,33.6,695,1207.870071,1000,33.29,709,705
0,5000,0.07,154.37,680,5553.145543,5000,154.08,684,680
1,18000,0.21,682.69,700,4053.16,2261.18,682.69,524,520
0,10000,0.11,329.72,750,11582.81782,10000,4341.75,789,785
0,7500,0.09,238.47,690,7976.575657,7500,6072.57,709,705
0,4200,0.09,132.76,705,4700.310256,4200,1654.85,689,685
0,18000,0.07,555.71,690,19957.45258,18000,300.13,784,780
1,14000,0.13,470.31,670,4661.54,2318.89,470.31,564,560
0,15000,0.14,516.25,665,16866.76364,15000,11728.41,674,670
0,8000,0.11,261.88,680,8406.042989,8000,7103.97,764,760
0,5000,0.11,164.86,685,5932.181647,5000,0.41,694,690
0,9800,0.11,323.12,675,11411.59753,9800,169.12,679,675
0,15000,0.13,508.96,665,17756.90174,15000,7075.25,729,725
0,11000,0.14,378.58,660,13669.68118,11000,14.29,579,575
0,25000,0.14,860.41,690,30467.19444,25000,8997.19,744,740
0,6000,0.05,180.69,760,6490.595314,6000,50.69,749,745
1,20000,0.11,654.68,665,20288.97,16814.66,654.68,584,580
0,1000,0.16,34.96,695,1078.106234,1000,32.66,649,645
1,6000,0.17,213.89,680,2374.44,1084.12,213.89,539,535
0,9000,0.05,271.04,730,9751.84866,9000,270.77,734,730
0,20000,0.09,640.57,720,21453.07036,20000,4287.32,679,675
0,16000,0.09,512.46,700,18384.74848,16000,3019.39,804,800
1,13125,0.18,474.44,670,2129.34,559.51,474.44,544,540
0,7475,0.14,255.45,690,8384.802325,7475,5586.47,744,740
0,25000,0.09,794.88,755,28600.38457,25000,794.74,774,770
0,18000,0.08,563.98,705,19916.31715,18000,8088.72,749,745
0,10000,0.07,308.73,755,11106.32033,10000,308.54,729,725
0,3600,0.09,114.47,700,4053.067199,3600,1423.86,774,770
0,24000,0.13,806.23,660,28907.04788,24000,5518.84,614,610
0,7000,0.08,219.33,730,7393.999998,7000,5645.57,754,750
0,40000,0.16,1398.2,690,48653.21629,40000,19360.31,724,720
0,8000,0.09,252.88,700,9097.514671,8000,252.62,804,800
0,10000,0.16,349.55,700,12203.41581,10000,3981.09,649,645
0,10000,0.1,324.98,660,11731.21643,10000,324.87,634,630
0,3000,0.16,104.87,660,3740.745338,3000,809.59,699,695
0,8000,0.11,263.78,670,8235.67,8000,7718.32,704,700
1,5000,0.08,155.74,680,3577.8,3062.34,155.74,499,0
0,20800,0.08,647.87,720,22797.45501,20800,2561.86,674,670
0,6500,0.09,206.67,675,7436.788192,6500,206.59,694,690
0,20000,0.11,654.68,685,21621.91755,20000,15754.22,664,660
0,8000,0.16,279.64,720,9815.223306,8000,3369.65,659,655
0,2650,0.08,83.03,680,2984.615456,2650,330.01,589,585
0,20000,0.09,635.91,665,22872.43333,20000,635.56,804,800
0,15000,0.09,476.93,660,15709.48708,15000,8862.89,699,695
0,11425,0.16,399.37,665,14262.68606,11425,2697.83,684,680
0,7000,0.09,222.57,685,8003.55022,7000,654.82,734,730
0,5000,0.14,170.87,700,6143.27752,5000,170.6,709,705
0,20000,0.11,659.43,685,23633.38485,20000,3876.01,719,715
0,19500,0.13,661.65,735,23791.43561,19500,0.44,744,740
0,3500,0.09,111.29,720,4002.261664,3500,0.55,694,690
0,5850,0.14,201.34,685,7239.437385,5850,0.62,659,655
0,3000,0.09,96.09,670,3455.865496,3000,95.88,784,780
0,20000,0.1,649.96,680,22901.68079,20000,549.39,724,720
1,1500,0.2,55.74,660,720.49,331.63,55.74,539,535
0,8700,0.11,284.79,700,10208.41672,8700,1675.34,684,680
0,6275,0.17,223.69,725,7081.924185,6275,90.56,514,510
0,3500,0.13,117.58,685,3902.037288,3500,2608.79,689,685
1,7000,0.09,224.2,670,2570.46,1388.71,224.2,609,605
1,8000,0.14,273.39,680,7219.26,5190.53,273.39,499,0
0,18350,0.18,663.31,660,23860.01408,18350,663.03,639,635
0,7000,0.1,227.49,730,7824.268421,7000,4420.08,779,775
0,15000,0.09,480.43,665,17148.21609,15000,1637.28,674,670
0,13000,0.14,447.41,675,15608.08727,13000,6227.04,499,0
1,10000,0.1,324.98,675,5010.55,3521.63,324.98,619,615
1,6000,0.11,196.41,675,3457.41,2263.48,196.41,499,0
0,7000,0.14,239.21,685,7776.421864,7000,5623.53,549,545
0,9000,0.09,284.49,755,9546.789781,9000,7279.46,694,690
0,14700,0.14,502.34,690,18061.37951,14700,502.33,669,665
0,18000,0.09,568.97,710,19498.7925,18000,12158.02,774,770
1,15925,0.1,517.53,670,9072.73,6035.54,517.53,589,585
0,12000,0.11,395.66,680,13899.84194,12000,5602.56,589,585
0,10000,0.09,317.96,675,11297.34344,10000,3676.29,694,690
1,35000,0.22,1343.74,670,11507.65,3934.46,1400,644,640
0,6000,0.09,190.78,750,6704.522323,6000,1874.13,804,800
0,40000,0.08,1253.28,705,42346.65868,40000,31102.65,699,695
0,4000,0.19,146.61,670,5269.225032,4000,146.32,644,640
0,3200,0.18,115.68,715,3238.38,3200,3244.78,719,715
0,4000,0.13,135.73,675,4872.584261,4000,535.22,669,665
0,16000,0.09,512.46,665,17875.33957,16000,8659.5,719,715
0,1000,0.11,32.98,685,1104.187731,1000,742.69,679,675
0,4000,0.09,128.12,665,4445.664646,4000,178.29,719,715
0,9775,0.16,341.69,685,10241.27,9775,9574.82,694,690
1,15000,0.1,487.47,685,2839.92,1078.41,487.47,504,500
0,8000,0.11,263.78,680,9479.597006,8000,1810.19,594,590
0,35000,0.18,1265.16,680,45378.18315,35000,6175.71,674,670
1,1000,0.14,34.18,675,262.58,115.26,34.18,569,565
0,17000,0.11,560.52,675,20199.26409,17000,3333,639,635
1,10000,0.13,335.93,685,7685.99,5364.11,335.93,524,520
0,20000,0.16,699.1,660,25160.6406,20000,27.68,604,600
0,12000,0.13,403.12,665,13621.10884,12000,7632.03,619,615
0,12000,0.09,384.34,665,13829.88117,12000,384.31,744,740
0,14000,0.14,478.42,675,16944.4168,14000,5005.68,709,705
0,5000,0.16,174.78,675,5599.40971,5000,4035.05,639,635
0,3700,0.14,127.34,725,4368.811309,3700,1974.68,709,705
1,9600,0.11,316.53,665,8911.21,6882.92,316.53,554,550
0,10000,0.08,311.48,740,11204.67637,10000,311.31,739,735
0,7000,0.09,224.2,700,7116.05,7000,6899.23,714,710
0,35000,0.16,1223.43,670,44661.2819,35000,5164.51,644,640
0,8000,0.09,252.88,690,9107.251209,8000,252.64,519,515
1,8400,0.1,272.99,695,3373.9,2513.28,51.46,594,590
1,6900,0.1,224.24,700,6209.82,4761.97,50,579,575
0,2400,0.09,76.87,670,2764.701316,2400,76.78,659,655
0,4000,0.07,123.5,805,4065.357993,4000,350.97,784,780
0,24000,0.16,838.92,675,30325.43649,24000,816.89,664,660
1,7800,0.14,266.55,680,7846.99,4603.28,266.55,604,600
1,13000,0.11,425.55,715,5244.35,2205.29,425.55,499,0
0,8000,0.18,289.18,660,10402.43434,8000,289.13,684,680
0,20000,0.05,602.3,745,21513.66581,20000,7637.13,724,720
0,11500,0.11,376.45,660,12862.82104,11500,7606.56,734,730
0,10000,0.05,301.15,720,10522.09968,10000,6608.63,689,685
0,20000,0.1,649.96,705,21993.55326,20000,14217.34,784,780
0,8000,0.17,285.19,690,9155.956928,8000,6307.84,724,720
0,6850,0.11,224.23,695,6914.59,6850,6922.95,744,740
1,25000,0.24,980.7,670,7266.79,2502.62,980.7,504,500
0,12000,0.07,370.48,790,13226.32939,12000,0.07,704,700
0,17000,0.09,537.36,670,19328.62246,17000,537.25,729,725
0,5000,0.21,189.64,670,6814.880218,5000,189.42,589,585
0,15000,0.11,494.57,720,17804.46702,15000,494.52,704,700
1,9000,0.09,286.16,725,9148.13,7876.65,286.16,554,550
1,4000,0.24,157.97,670,1252.88,656.14,157.97,499,0
1,12000,0.14,410.08,685,9460.84,5042.61,441.21,619,615
0,8400,0.1,272.99,700,8711.005957,8400,7901.83,529,525
0,5600,0.14,191.37,670,5638.38,5600,1455.71,544,540
0,14800,0.09,467.82,740,16339.93088,14800,7957.42,604,600
0,6000,0.11,197.83,670,6002.49,6000,6006.32,724,720
1,12125,0.14,414.35,690,7269.64,4446.56,414.35,579,575
0,2400,0.21,91.03,665,3271.104636,2400,90.78,664,660
0,15500,0.16,541.81,670,18917.98288,15500,7025.01,639,635
0,3000,0.14,102.52,695,3686.61457,3000,0.55,559,555
0,10000,0.11,327.34,710,11656.13842,10000,3157.51,804,800
0,22400,0.11,733.25,695,23664.39398,22400,19367.47,724,720
0,6500,0.1,211.24,680,7596.859404,6500,211.04,649,645
0,6000,0.16,209.73,660,7532.198327,6000,0.36,714,710
0,27250,0.1,885.57,705,31761.5159,27250,6071.4,629,625
0,11200,0.09,356.11,660,12808.55941,11200,355.9,674,670
0,4000,0.18,144.59,675,4227.84,4000,3802.07,529,525
1,5600,0.13,188.13,695,4128.84,2846.39,188.13,639,635
0,1000,0.13,33.6,690,1161.623674,1000,558.24,739,735
0,11075,0.2,411.54,685,12531.8422,11075,1052.58,754,750
0,2700,0.11,89.03,720,3191.306455,2700,77.74,719,715
1,9375,0.26,376.18,705,5484.87,2372.24,376.18,554,550
0,8000,0.14,273.39,665,9757.307743,8000,247.88,704,700
0,35000,0.18,1265.16,665,38515.21451,35000,15229.05,719,715
0,5600,0.13,190.02,670,6699.047427,5600,2146.96,684,680
0,4000,0.13,135.73,700,4869.403169,4000,924.25,689,685
0,12000,0.09,381.55,690,13180.22178,12000,7462.96,754,750
0,20000,0.11,659.43,685,23557.51886,20000,5119.01,729,725
0,8000,0.11,263.78,660,9165.318627,8000,4184.14,579,575
0,3000,0.17,106.95,735,3362.784534,3000,52.35,574,570
0,12000,0.1,389.98,675,13431.72455,12000,7206.03,754,750
0,15000,0.13,508.96,670,17440.25425,15000,8810.41,734,730
0,7000,0.1,227.49,715,7002.55,7000,7010.71,754,750
0,6000,0.14,206.5,670,7390.377992,6000,206.35,554,550
0,10000,0.11,327.34,675,11759.01599,10000,1296.35,714,710
0,20000,0.09,635.91,700,21890.74543,20000,13566.35,579,575
0,18300,0.13,620.93,685,22374.96955,18300,620.8,689,685
1,16000,0.13,542.89,680,9748.04,7197.88,542.89,579,575
1,8400,0.17,299.45,665,8070.39,5886.54,299.45,534,530
0,23250,0.14,800.18,670,26081.26347,23250,18116.89,724,720
0,10000,0.09,317.96,705,10975.5517,10000,2698.18,769,765
1,16375,0.14,559.58,680,3966.76,2672.76,559.58,574,570
0,24000,0.11,785.62,690,28252.8217,24000,785.43,679,675
0,18000,0.1,584.96,680,19544.54624,18000,13715.93,694,690
0,1000,0.14,34.18,690,1068.420369,1000,928.2,794,790
0,8000,0.09,254.37,685,9160.93311,8000,253.99,664,660
0,7200,0.11,237.4,685,8519.514324,7200,864.42,684,680
0,10000,0.17,356.48,665,12816.60446,10000,2.2,669,665
1,16000,0.17,570.37,665,5673.5,3665.91,570.37,609,605
0,7000,0.11,229.14,675,7708.696073,7000,4967.57,674,670
0,20250,0.13,687.1,685,24742.82192,20250,686.73,759,755
1,7000,0.08,219.33,715,4819.05,4077.71,219.33,519,515
0,10000,0.14,344.17,680,11535.19573,10000,6432.92,654,650
0,4200,0.14,143.53,700,5026.62706,4200,1875.5,789,785
0,8000,0.16,279.64,660,10052.5754,8000,2957.43,729,725
0,3600,0.13,122.15,700,3961.851602,3600,2867.9,724,720
0,30000,0.09,960.85,715,33207.8666,30000,1905.05,779,775
0,5000,0.1,162.49,730,5843.752836,5000,162.43,529,525
0,10000,0.13,335.93,660,10559.86862,10000,58.87,674,670
0,21000,0.11,692.4,675,24899.43037,21000,692.24,679,675
0,19625,0.11,647.07,665,21896.73606,19625,13497.36,689,685
0,20000,0.11,654.68,665,23154.49362,20000,8121.27,654,650
0,12000,0.09,384.34,685,13586.33633,12000,5137.19,774,770
0,1800,0.13,61.08,695,2196.650383,1800,0.47,649,645
0,5000,0.14,172.09,665,6186.76492,5000,171.66,689,685
0,17600,0.11,576.12,675,20740.2406,17600,576.04,589,585
1,8800,0.2,327,665,5690.47,3044.62,327,619,615
0,9000,0.24,355.42,695,12654.81145,9000,284.28,664,660
0,2000,0.13,67.19,665,2425.459575,2000,163.6,784,780
0,8000,0.17,285.19,680,10197.87195,8000,1942.46,599,595
0,2000,0.16,69.91,690,2513.743743,2000,0.44,529,525
0,5000,0.13,167.97,685,6034.239633,5000,167.73,539,535
0,35000,0.14,1196.05,690,43090.8562,35000,27.67,604,600
0,30600,0.25,1216.49,690,43533.23346,30600,5907.01,709,705
0,10000,0.09,320.29,660,11547.11368,10000,305.38,739,735
0,16100,0.13,546.29,695,19592.19152,16100,2681.33,729,725
0,20000,0.11,659.43,710,22854.82151,20000,10855.31,659,655
0,12000,0.1,389.98,660,13540.03688,12000,6534.39,704,700
1,15000,0.07,463.09,705,6471.61,5463.88,463.09,724,720
0,40000,0.1,1299.91,715,45843.14221,40000,17291.74,804,800
0,5000,0.11,163.67,690,5892.113759,5000,163.67,659,655
0,7500,0.09,237.07,695,8527.336613,7500,237.05,724,720
0,12000,0.1,389.98,675,13532.88566,12000,6527.24,779,775
0,8000,0.11,263.78,675,8940.903814,8000,5521.97,584,580
0,3450,0.14,118.74,670,4276.122842,3450,3.06,504,500
1,8000,0.18,289.18,695,4900.07,3248.06,289.18,499,0
0,1800,0.13,60.47,725,2172.461039,1800,179.51,759,755
0,20000,0.14,688.33,675,24747.3225,20000,687.97,729,725
0,6500,0.1,211.24,675,7596.676519,6500,422.1,689,685
0,2800,0.07,86.45,795,2967.361708,2800,399.88,779,775
0,3600,0.11,118.7,665,4257.232726,3600,118.56,669,665
1,7200,0.19,263.89,665,5790.39,3909.49,263.89,564,560
0,21075,0.16,736.68,670,22757.07213,21075,167.57,699,695
0,35000,0.18,1265.16,685,45576.19169,35000,1265.09,649,645
0,8400,0.1,272.99,680,9819.52397,8400,272.6,584,580
0,10000,0.16,349.55,700,11014.22488,10000,8584.69,694,690
0,5500,0.1,178.74,760,6120.991647,5500,3446.3,779,775
0,10000,0.13,339.31,670,11352.95464,10000,6956.91,684,680
0,22200,0.21,841.99,670,28745.61449,22200,11916.59,699,695
0,4000,0.21,151.71,680,5450.24,4000,0.08,534,530
0,13000,0.11,425.55,675,15303.58057,13000,425.2,699,695
0,7500,0.14,256.3,760,8865.90293,7500,4007.86,709,705
0,2000,0.13,67.19,695,2193.62239,2000,1591.75,819,815
0,10000,0.14,344.17,675,12373.61745,10000,343.77,719,715
0,18000,0.11,589.22,710,21190.83364,18000,590.11,694,690
0,23100,0.13,783.8,690,27651.81763,23100,8875.24,734,730
1,15000,0.11,494.57,685,6246.12,4050.62,494.57,594,590
0,10000,0.13,339.31,680,12207.25435,10000,339.07,644,640
0,16000,0.13,537.49,660,17994.07249,16000,11566.93,714,710
0,20000,0.14,688.33,695,23938.74739,20000,9516.02,754,750
1,2400,0.14,82.6,665,1460.77,874.91,82.6,599,595
1,10000,0.16,349.55,665,4869.58,2579.19,349.55,539,535
0,8000,0.1,259.99,665,9045.116599,8000,8.95,684,680
0,18000,0.11,593.49,665,19561.22888,18000,14213.28,654,650
0,10000,0.08,311.48,705,11170.90081,10000,239.01,759,755
0,14000,0.09,448.4,690,15257.32645,14000,9858.88,684,680
1,20000,0.11,654.68,670,16997.26,13771.25,654.68,744,740
0,14200,0.24,557.04,670,18676.55219,14200,8130.64,724,720
0,6900,0.21,261.7,680,9429.097476,6900,16.23,619,615
1,21050,0.11,694.05,750,3443.38,2510.09,694.05,649,645
0,40000,0.13,1357.22,695,48799.87317,40000,1357.13,779,775
0,20000,0.11,659.43,665,23024.75913,20000,9861.69,694,690
1,26800,0.14,922.36,670,21953.27,9781.6,922.36,569,565
0,7000,0.08,219.33,770,7613.606621,7000,4322.49,689,685
0,6000,0.11,197.83,780,7114.113327,6000,197.72,739,735
0,9950,0.19,364.68,660,12652.68858,9950,4650.72,684,680
1,25000,0.17,891.2,675,20508.42,14105.99,891.2,529,525
1,8575,0.13,290.96,675,5806.35,4336.24,290.96,539,535
0,6000,0.11,197.83,675,7114.672308,6000,198.28,649,645
0,19200,0.14,656.12,670,23450.52781,19200,3423.51,674,670
0,1050,0.17,37.44,715,1343.083032,1050,146.98,664,660
0,7200,0.13,241.87,690,8697.038628,7200,241.82,674,670
0,18000,0.09,568.97,705,19351.27938,18000,13101.42,674,670
0,24000,0.14,820.15,660,28218.75711,24000,3010.34,679,675
0,5000,0.09,158.05,685,5685.251441,5000,0.22,774,770
0,5425,0.14,186.71,690,6573.450327,5425,2287.85,599,595
0,7475,0.17,266.47,670,8711.133481,7475,5527.6,659,655
0,12000,0.09,384.34,715,13823.56118,12000,384.31,749,745
0,8000,0.16,279.64,680,8998.834144,8000,6216.29,549,545
0,5000,0.14,172.09,680,5121.73,5000,913.51,699,695
0,4575,0.16,159.92,675,5720.086532,4575,159.88,764,760
0,10000,0.11,329.72,675,11135.24659,10000,7167.66,684,680
0,1200,0.13,40.72,660,1457.875419,1200,238.08,684,680
0,20000,0.09,640.57,690,20006.07,20000,20027.16,639,635
0,10000,0.14,344.17,685,12214.60193,10000,3282.28,669,665
0,14000,0.13,475.03,725,16337.15873,14000,7807.6,704,700
1,3000,0.14,103.25,685,2362.19,1591.22,103.25,534,530
0,3725,0.16,130.21,720,4357.232034,3725,2540.74,554,550
1,4575,0.25,181.88,670,2303.64,951.89,181.88,579,575
0,17200,0.14,587.78,665,20082.28985,17200,9916.77,774,770
1,7000,0.09,222.57,685,2706.14,1577.85,222.57,629,625
0,5000,0.11,163.67,675,5886.006116,5000,163.67,704,700
0,6000,0.18,216.89,665,7082.127533,6000,1557.66,769,765
0,35000,0.13,1187.57,715,42699.87384,35000,1187.38,744,740
0,5000,0.17,178.24,695,6386.180254,5000,870.18,709,705
1,8000,0.16,279.64,665,8358.57,6140.42,279.64,529,525
1,18000,0.13,610.75,700,12607.24,4296.92,610.75,604,600
0,8000,0.09,252.88,715,9093.85505,8000,493.58,759,755
0,4000,0.11,131.89,735,4756.515214,4000,131.68,749,745
0,5000,0.13,167.97,815,6039.568425,5000,167.73,819,815
0,14000,0.09,445.14,805,16026.5642,14000,1.06,774,770
0,28000,0.13,940.61,680,31143.66631,28000,20836.75,804,800
0,9600,0.05,289.11,775,10181.14477,9600,3305.94,764,760
0,19550,0.26,784.46,665,28209.76209,19550,784.28,804,800
0,2650,0.13,89.92,660,3232.960236,2650,89.73,579,575
0,24000,0.08,747.55,740,26891.22385,24000,747.21,669,665
1,21000,0.13,705.46,665,16761.99,11868.58,705.46,499,0
0,5000,0.1,162.49,665,5810.197535,5000,1263.67,714,710
0,10675,0.2,396.67,660,14256.25695,10675,396.52,699,695
0,6000,0.11,197.83,680,6387.131251,6000,5213.56,744,740
0,24000,0.09,763.09,730,27446.93632,24000,762.76,759,755
0,3000,0.14,102.52,675,3688.268942,3000,102.46,614,610
0,5100,0.25,202.75,675,6014.734209,5100,4406.89,674,670
0,15000,0.08,469.98,695,16528.3095,15000,1891.79,734,730
0,5500,0.18,198.82,660,7105.836488,5500,177.45,639,635
1,7500,0.26,300.95,665,5232.72,2428.98,300.95,544,540
0,6000,0.13,203.59,680,6951.108532,6000,3702.66,684,680
0,24000,0.13,814.34,675,25826.86436,24000,20976.79,694,690
0,10125,0.14,348.47,675,12528.30753,10125,348.16,734,730
1,15000,0.24,588.42,660,15370.62,9062.98,2617.84,629,625
0,8200,0.16,286.64,665,8952.905645,8200,71.6,709,705
0,5000,0.11,164.86,675,5111.07,5000,4952.59,734,730
1,15825,0.14,540.79,680,516.19,356.3,540.79,624,620
0,5000,0.11,163.67,670,5886.006116,5000,163.67,674,670
0,7625,0.13,258.72,660,8041.056781,7625,67.84,689,685
0,9000,0.1,292.48,675,10518.7713,9000,292.46,784,780
0,3500,0.08,109.02,700,3821.039255,3500,34.57,734,730
0,5000,0.17,178.24,710,6405.566595,5000,354.85,554,550
0,8000,0.1,259.99,700,9349.975971,8000,259.65,744,740
0,32500,0.08,1012.3,775,35919.59874,32500,13676.41,819,815
0,10000,0.11,327.34,695,11772.02223,10000,327.33,734,730
1,13000,0.14,444.25,670,9371.71,6184.5,444.25,524,520
0,7000,0.09,221.27,680,7038.42,7000,7045.1,649,645
0,8000,0.13,268.75,660,8003.36,8000,8014.73,674,670
1,11950,0.17,426,665,3622.01,1596.43,426,544,540
0,20000,0.11,654.68,670,21968.44159,20000,14766.96,699,695
0,3025,0.09,96.19,680,3459.413192,3025,95.78,604,600
0,6075,0.21,230.41,710,7893.946793,6075,1860.46,644,640
0,25000,0.07,771.82,785,26615.19824,25000,17372.78,814,810
1,12000,0.09,381.55,680,5681.28,3647.67,381.55,584,580
0,30000,0.09,953.86,705,32992.89005,30000,18714.96,709,705
0,10000,0.11,329.72,670,11869.72579,10000,330.44,649,645
0,12000,0.14,413,695,14859.87697,12000,1638.22,639,635
1,1000,0.11,32.74,690,391.66,297.68,32.74,529,525
0,1000,0.14,34.18,670,1228.218818,1000,101.83,739,735
0,18000,0.1,584.96,690,20999.80981,18000,4583.41,664,660
0,5000,0.09,158.98,690,5679.96901,5000,1392.5,594,590
0,8000,0.18,289.18,660,10390.4403,8000,863.49,704,700
1,10000,0.14,341.73,660,10524.85,8019.15,341.73,499,0
1,12000,0.11,392.81,695,11744.73,9348.44,392.81,624,620
0,6000,0.11,196.41,790,6993.703756,6000,165.91,714,710
0,10000,0.13,335.93,685,10556.73203,10000,9227.22,699,695
0,3500,0.09,112.1,690,4031.867043,3500,112.06,739,735
0,3100,0.13,105.19,820,3164.26,3100,3168.91,554,550
0,6000,0.13,203.59,660,7319.928453,6000,203.27,684,680
0,18200,0.13,617.54,685,20473.72494,18200,13090.52,634,630
0,15825,0.14,540.79,675,18300.24961,15825,10213,749,745
0,12000,0.13,407.17,660,13448.52206,12000,8987.64,704,700
0,2400,0.13,80.63,705,2869.117232,2400,776.15,624,620
0,12000,0.14,410.08,665,13761.8077,12000,8030.02,704,700
0,10000,0.1,324.98,700,11653.87318,10000,967.42,669,665
1,29125,0.13,988.23,680,3909.26,2688.17,988.23,649,645
0,3850,0.13,130.64,760,4611.268601,3850,1484.57,779,775
0,25000,0.13,848.27,670,30551.70085,25000,9.42,614,610
0,5750,0.1,186.87,680,6720.280648,5750,186.53,774,770
0,14000,0.09,445.14,665,16010.6939,14000,444.77,669,665
0,6000,0.09,190.78,665,6158.900001,6000,5783.33,524,520
0,10000,0.1,324.98,665,11676.12747,10000,324.87,714,710
0,25000,0.07,771.82,730,27046.45719,25000,13944.94,734,730
0,12000,0.09,381.55,720,13276.18687,12000,6795.83,754,750
0,26500,0.17,944.67,690,32628.57834,26500,651.2,729,725
0,10000,0.16,349.55,665,12074.66944,10000,5093.92,754,750
0,8000,0.09,254.37,665,9148.944453,8000,253.98,739,735
0,20000,0.05,602.3,730,21676.71967,20000,602.13,734,730
0,12600,0.24,497.59,665,15559.58413,12600,9522.79,689,685
0,24000,0.11,791.32,685,28391.99135,24000,3891.71,754,750
0,20000,0.09,632.19,695,22747.70571,20000,637.34,734,730
0,21200,0.2,787.76,685,26356.86298,21200,177.55,609,605
